TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,DaysSinceLastTransaction,TransactionType,Location,Channel,CustomerOccupation,Target,cluster
10150.9765,2002.0,38290.0,5.0,191860656.4732,-219799.99999999997,Credit,San Francisco,Online,Doctor,1,1
770169.0845,2684.0,72800.0,5.0,122116416.6096,-151004.0,Debit,Los Angeles,Branch,Engineer,0,0
279001.05000000005,2374.0,6970.0,5.0,78021015.41259998,-177940.0,Debit,Tucson,Online,Engineer,2,2
1067533.269,2312.0,13350.0,5.0,177556075.89359996,-139720.0,Debit,Seattle,Online,Doctor,1,1
65836.0035,1506.0,72800.0,5.0,22088489.732399996,-203055.99999999997,Debit,Philadelphia,ATM,Student,0,0
1497835.3815000001,1444.0,42060.0,5.0,96897366.96159999,-180852.0,Credit,Tucson,Online,Student,6,6
542363.2124999999,2188.0,46700.0,5.0,205316221.50099996,-221619.99999999997,Debit,Fort Worth,ATM,Doctor,1,1
585767.5995,4234.000000000001,42640.0,5.0,192782568.05099997,-147728.0,Debit,Las Vegas,Online,Doctor,1,1
356541.7785000001,2002.0,33650.0,5.0,142648846.85539997,-150276.0,Debit,Austin,Online,Doctor,1,1
126663.54850000002,3056.0,51920.0,5.0,51711500.72259999,-144452.0,Debit,Milwaukee,Online,,0,0
859549.1174999999,1816.0,21760.0,5.0,112236178.50599998,-242003.99999999997,Debit,Tucson,Branch,Engineer,2,2
535935.0650000001,1196.0,13930.0,5.0,17757126.881399997,-183036.0,Debit,Oklahoma City,ATM,Student,5,5
,2064.0,7840.0,5.0,179469670.95979998,-199415.99999999997,Debit,Indianapolis,Online,Doctor,1,1
1172705.4375,1692.0,35100.0,5.0,13282501.0242,-164836.0,Debit,Detroit,ATM,Student,5,5
528067.7799999999,3366.0,23500.0,5.0,18300276.6588,-160104.0,Debit,New York,Online,Engineer,7,7
820865.1015,1134.0,54820.0,5.0,22012767.1258,-227079.99999999997,Debit,San Jose,Branch,Student,5,5
900190.3605,3366.0,40320.0,5.0,18823342.837199997,,Credit,San Antonio,ATM,Doctor,3,3
197277.2285,4730.000000000001,13640.0,5.0,48035160.733799994,-122976.0,Debit,Seattle,Branch,Retired,7,7
43385.4585,1196.0,42060.0,5.0,16538126.8058,-116788.0,Debit,Seattle,Online,Student,5,5
131019.338,3490.0,84980.0,5.0,47801447.148399994,-188131.99999999997,Debit,Boston,Online,Engineer,0,0
64569.5625,3924.0,42350.0,5.0,189231192.67819998,-151004.0,Credit,New York,Online,Doctor,1,1
695928.778,3924.0,39740.0,5.0,30360105.939799998,-240183.99999999997,Credit,Miami,ATM,Retired,3,3
140517.6455,1258.0,49890.0,5.0,19486399.139,-182672.0,Debit,San Francisco,Branch,Student,5,5
1255868.3965,1568.0,30170.0,5.0,2448961.4214,-128072.0,Credit,Austin,Online,Student,5,5
35614.116,3056.0,46700.0,5.0,62934215.843799986,-204511.99999999997,Credit,Memphis,Branch,Engineer,2,2
746528.8525,1692.0,11900.0,5.0,11321300.389999999,-243823.99999999997,Debit,Dallas,ATM,Student,5,5
14161.373,4172.000000000001,,5.0,43497159.9642,-219071.99999999997,Debit,Houston,Online,Retired,3,3
210075.958,,26980.0,5.0,109678420.59779999,-181580.0,Debit,Baltimore,Online,Retired,2,2
128390.5135,2436.0,24660.0,5.0,12959229.464,-235087.99999999997,Debit,Seattle,ATM,Doctor,2,2
643736.0580000001,2808.0,44960.0,5.0,44974866.54839999,-223803.99999999997,Debit,Oklahoma City,Branch,Engineer,2,2
73185.19900000001,1196.0,50470.0,5.0,16650297.4254,-114240.0,Debit,Albuquerque,Online,Student,5,5
2066563.333,3738.0,50180.0,5.0,176047425.69019997,-117152.0,Debit,Detroit,Branch,Doctor,6,6
690824.637,4234.000000000001,19730.0,5.0,95220014.52659999,-231447.99999999997,Debit,Dallas,Online,Retired,3,3
1089350.5935000002,3924.0,23210.0,5.0,206552329.82759997,-232539.99999999997,Debit,Memphis,Online,Doctor,1,1
418674.1415,1196.0,53660.0,5.0,9236027.7442,-193955.99999999997,Debit,Austin,ATM,Student,5,5
402939.5715000001,1196.0,11610.0,5.0,28831372.137399998,-155008.0,Debit,Denver,ATM,Student,5,5
21145.987,1196.0,81210.0,5.0,14353031.234599998,-130620.0,Debit,Tucson,Branch,Student,0,0
160089.91550000003,3490.0,31620.0,5.0,27821985.328399997,-191407.99999999997,Debit,New York,Online,Retired,3,3
661945.9445000001,2126.0,30750.0,5.0,82981664.36559997,-217251.99999999997,Debit,Austin,Online,Doctor,2,2
330598.9265,2250.0,82080.0,5.0,129439640.64199997,-235087.99999999997,Debit,El Paso,ATM,Engineer,0,0
375212.189,3738.0,73960.0,5.0,41575531.458399996,-173936.0,Debit,Omaha,Online,Retired,0,0
194245.4455,2808.0,25240.0,5.0,91785272.79539998,-167384.0,Debit,Colorado Springs,Online,Engineer,7,7
346275.93100000004,1568.0,9870.0,5.0,12373829.745,-219799.99999999997,Debit,Fresno,ATM,Student,5,5
1328899.8275,3304.0,31620.0,5.0,36471321.96439999,-221983.99999999997,Debit,Charlotte,Branch,Retired,3,3
282666.05350000004,2126.0,26690.0,5.0,202703419.65479997,-186675.99999999997,Credit,Mesa,Online,Doctor,1,1
206238.258,1258.0,29880.0,5.0,20520927.6386,-232175.99999999997,Debit,Los Angeles,Branch,Student,5,5
3513452.987,3862.0,24080.0,5.0,171053006.53739998,-152096.0,Credit,Columbus,Online,Doctor,6,6
156405.72350000002,1568.0,28140.0,5.0,12875770.952599999,-165200.0,Debit,Washington,Branch,Student,5,5
701301.5580000001,4730.000000000001,62650.0,5.0,106330112.72599998,-194319.99999999997,Credit,Seattle,Online,Retired,3,3
942347.495,2188.0,36260.0,5.0,116542250.89899999,-189223.99999999997,Credit,Houston,Online,Engineer,2,2
868855.54,4978.000000000001,43800.0,5.0,72013490.26579998,-126616.0,Debit,Los Angeles,Branch,Retired,7,7
1237735.264,4358.000000000001,22630.0,5.0,109514776.45779999,-116424.0,Debit,Memphis,Branch,Retired,7,7
324823.188,2808.0,33070.0,5.0,76294569.73559998,-214703.99999999997,Debit,Philadelphia,Branch,Doctor,2,2
169664.977,3862.0,26400.0,5.0,184195713.723,-140084.0,Debit,El Paso,ATM,Doctor,1,1
298439.0005,1816.0,19150.0,5.0,59626819.007,-215795.99999999997,Debit,Baltimore,ATM,Engineer,2,2
1903154.067,2684.0,87010.0,5.0,51966488.0462,-122976.0,Debit,Milwaukee,Online,Engineer,6,6
75295.93400000001,4792.000000000001,30750.0,5.0,96139694.59339999,-130256.0,Debit,Dallas,ATM,Retired,7,7
291684.6485,2622.0,32200.0,13.0,68806808.95879999,-226351.99999999997,Debit,Fort Worth,ATM,Engineer,4,4
151148.0745,2994.0,14510.0,5.0,96261088.79179998,-199415.99999999997,Credit,Las Vegas,ATM,Engineer,2,2
50849.785,2994.0,51920.0,5.0,72224144.90419999,-231811.99999999997,Debit,Indianapolis,Online,Engineer,2,2
160454.497,2994.0,42350.0,5.0,188223888.61279997,-183036.0,Debit,Raleigh,ATM,Doctor,1,1
273973.66300000006,4234.000000000001,43510.0,5.0,174145434.48119995,-199051.99999999997,Debit,San Diego,Branch,Doctor,1,1
107436.67150000001,2188.0,27560.0,5.0,13874297.7414,-130620.0,Debit,El Paso,ATM,Doctor,7,7
1486111.208,3800.0,9000.0,5.0,172772311.37919998,-222347.99999999997,Debit,Louisville,Branch,Doctor,1,1
202189.48450000002,1568.0,46410.0,5.0,15896641.776999999,-198323.99999999997,Debit,Sacramento,ATM,Student,5,5
228017.2055,1754.0,85560.0,5.0,24045376.111999996,-181580.0,Debit,Virginia Beach,Online,Student,0,0
88689.507,1444.0,62940.0,5.0,7011211.277199999,-130620.0,Debit,San Jose,Branch,Student,0,0
1265884.7935000001,1320.0,42930.0,5.0,1589829.6863999998,-200507.99999999997,Credit,San Jose,Branch,Student,5,5
725267.9945,4482.000000000001,46410.0,5.0,36553739.103999995,-129164.0,Debit,Miami,Online,Retired,7,7
218941.04499999998,4296.000000000001,42930.0,5.0,87506871.13879998,-194319.99999999997,Debit,Boston,Branch,Retired,3,3
21683.265000000003,3428.0,11900.0,5.0,28845951.3426,-124068.0,Credit,Louisville,Online,Retired,7,7
183250.435,3552.0,4940.0,5.0,60683662.6166,-194319.99999999997,Debit,Omaha,Online,Retired,3,3
251235.29050000006,1754.0,43220.0,5.0,12795882.8588,-231811.99999999997,Credit,Houston,Branch,Engineer,2,2
523788.74450000003,4234.000000000001,50470.0,5.0,116206929.17939998,-207059.99999999997,Debit,Boston,Online,Retired,3,3
140747.9075,1506.0,13640.0,5.0,17582027.651599996,-219799.99999999997,Debit,San Francisco,Branch,Student,5,5
57450.62900000001,3614.0,70480.0,5.0,162387751.78959998,-141904.0,Debit,San Francisco,ATM,Doctor,1,1
589547.734,1196.0,39450.0,9.0,24854968.3028,-134624.0,Debit,San Jose,ATM,Student,5,5
96940.562,1258.0,40610.0,5.0,16679753.3706,,Debit,Boston,Online,Student,5,5
1574339.931,3304.0,70480.0,5.0,83635050.78639998,-212155.99999999997,Credit,Fort Worth,Online,Engineer,6,6
293718.62950000004,3490.0,33650.0,5.0,132007812.26819998,-212155.99999999997,Debit,Detroit,ATM,Engineer,2,2
101584.179,2560.0,42350.0,5.0,104002200.45079999,-186675.99999999997,Debit,Tucson,Branch,Doctor,2,2
737625.3885,3738.0,18860.0,5.0,116508183.16439998,-207059.99999999997,Debit,Jacksonville,ATM,Engineer,2,2
451735.927,3180.0,50760.0,5.0,91837638.92019998,-176484.0,Debit,Phoenix,Branch,Retired,3,3
219190.49550000002,3490.0,18570.0,5.0,141682007.52279997,-188495.99999999997,Debit,Dallas,ATM,Doctor,1,1
24216.147,2064.0,17700.0,5.0,95515764.11779998,-200507.99999999997,Debit,El Paso,Branch,Doctor,2,2
1913803.6845,1444.0,42060.0,5.0,17050184.196599998,-116424.0,Debit,Fort Worth,ATM,Student,6,6
716729.112,2188.0,68160.0,5.0,95663638.91339998,-148456.0,Debit,Colorado Springs,ATM,Engineer,0,0
644829.8025,1754.0,47570.0,5.0,24324314.986999996,-204511.99999999997,Debit,San Antonio,Branch,Student,5,5
704083.8905,4110.000000000001,9580.0,5.0,99641381.65459998,-120428.0,Debit,Houston,Online,Retired,7,7
215429.5495,3614.0,29590.0,5.0,109640038.60859999,-139720.0,Debit,Seattle,Branch,Doctor,7,7
949754.2559999999,2498.0,38290.0,5.0,102704353.65319999,-213247.99999999997,Debit,Sacramento,ATM,Engineer,2,2
1077588.043,4048.0000000000005,6680.0,5.0,174784836.76639998,-182672.0,Debit,Sacramento,Online,Doctor,1,1
846097.979,2622.0,42930.0,5.0,108648355.12019998,-152824.0,Debit,San Antonio,Online,Doctor,1,1
137965.575,1816.0,14800.0,5.0,157981410.16899997,-227443.99999999997,Debit,Los Angeles,Branch,Doctor,2,2
492492.30100000004,3366.0,39740.0,5.0,26696411.179999996,-173936.0,Credit,Raleigh,Online,Retired,3,3
319584.72750000004,3676.0,28720.0,5.0,192954543.16539997,-175392.0,Credit,Houston,Branch,Doctor,1,1
530101.7609999999,3490.0,41480.0,5.0,1798550.3485999997,-229991.99999999997,Debit,Louisville,Branch,Doctor,3,3
68042.681,4172.000000000001,47570.0,5.0,84683117.1194,-173572.0,Debit,Indianapolis,ATM,Doctor,3,3
73185.19900000001,3118.0,47860.0,5.0,146980358.4738,-210699.99999999997,Debit,Portland,Branch,Engineer,2,2
971437.2609999999,3986.0000000000005,24950.0,5.0,93227423.97099999,-117880.0,Credit,Baltimore,ATM,Retired,7,7
1412887.8920000002,1940.0,8130.0,5.0,212275560.473,-208879.99999999997,Debit,Indianapolis,Online,Doctor,1,1
747258.0155,3242.0,43800.0,5.0,95952545.20419998,-125524.0,Credit,Austin,ATM,Engineer,7,7
49084.443,3738.0,48150.0,5.0,100290305.05339998,-129528.0,Debit,Omaha,ATM,Engineer,7,7
855999.245,1568.0,70480.0,5.0,15002400.9356,-150640.0,Debit,Seattle,ATM,Student,0,0
283491.15900000004,1444.0,4360.0,5.0,25465807.247199997,-155736.0,Debit,Raleigh,Branch,Student,5,5
2357902.3285,1630.0,73670.0,5.0,27090644.79,-227443.99999999997,Debit,San Francisco,ATM,Student,6,6
88708.6955,4792.000000000001,81790.0,5.0,75986769.98499998,-191771.99999999997,Debit,Fresno,Online,Retired,0,0
509205.4845,2064.0,22340.0,5.0,77804707.61299999,-192863.99999999997,Debit,Washington,Branch,Engineer,2,2
657340.7045,1258.0,26400.0,5.0,5045696.3884000005,-233631.99999999997,Debit,Boston,Online,Student,5,5
800659.611,2002.0,13060.0,5.0,155350161.16519997,-224895.99999999997,Credit,New York,Online,Doctor,2,2
64531.18550000001,3924.0,22050.0,5.0,64333075.705999985,-134260.0,Debit,Columbus,Online,Retired,7,7
123919.59300000001,3428.0,50180.0,5.0,93608863.58459999,-122976.0,Debit,El Paso,Branch,Retired,7,7
44575.145500000006,1320.0,35390.0,5.0,4002093.0774,-205967.99999999997,Credit,Miami,Branch,Student,5,5
,4854.000000000001,32490.0,5.0,,-166292.0,Credit,Jacksonville,ATM,Retired,3,3
535129.1479999999,3986.0000000000005,51920.0,9.0,19847011.3166,-147000.0,Debit,Kansas City,Branch,Doctor,7,7
547812.7465,3304.0,31620.0,5.0,94717924.55159998,-164836.0,Credit,Charlotte,Branch,Doctor,7,7
137908.00950000001,1382.0,74830.0,5.0,27359913.783999998,-240183.99999999997,Debit,Nashville,ATM,Student,0,0
592541.14,3304.0,11900.0,5.0,59009285.529599994,-114968.0,Debit,Baltimore,ATM,Retired,7,7
259716.6075,,23790.0,5.0,148519952.29639998,-169932.0,Debit,Houston,Branch,Engineer,2,2
553454.1655,4110.000000000001,20890.0,5.0,68092279.13659999,-199415.99999999997,Debit,Phoenix,Branch,Retired,3,3
282953.88100000005,4048.0000000000005,59460.0,5.0,110951274.47219998,-142268.0,Credit,Albuquerque,Online,Doctor,1,1
410921.98750000005,2002.0,62940.0,5.0,95170921.28459999,-135716.0,Debit,,Branch,Engineer,0,0
136891.019,3056.0,41770.0,13.0,94393462.85219999,-158648.0,Debit,Miami,Online,Engineer,4,4
326895.5460000001,1878.0,34230.0,5.0,89777210.43019998,-214703.99999999997,Debit,Indianapolis,ATM,Doctor,2,2
1852956.951,3304.0,9290.0,5.0,11392857.509399999,-117880.0,Debit,Raleigh,ATM,Engineer,6,6
1413290.8505,3428.0,34810.0,5.0,146182816.44239998,-198687.99999999997,Debit,Philadelphia,ATM,Engineer,6,6
409521.227,2808.0,4940.0,5.0,55585255.051199995,-170296.0,Debit,Columbus,ATM,Engineer,7,7
180544.85650000002,1692.0,58880.0,5.0,9623120.519,-153188.0,Debit,Miami,Branch,Student,0,0
175056.9455,4482.000000000001,24950.0,5.0,94989871.35879998,-196867.99999999997,,Boston,ATM,Retired,3,3
506423.152,3552.0,67580.0,5.0,61912778.875399984,-170660.0,Credit,San Diego,Branch,Retired,0,0
148711.135,3180.0,58300.0,5.0,164830958.79979998,-193955.99999999997,Credit,Fort Worth,Online,Doctor,1,1
7004.0625,4296.000000000001,42350.0,5.0,149022042.27139997,-229991.99999999997,Debit,Miami,Online,Doctor,1,1
84199.398,1630.0,72800.0,5.0,24458800.716599997,-130620.0,Credit,Seattle,Online,Student,0,0
,1754.0,38290.0,5.0,5767069.510999999,-203055.99999999997,Debit,El Paso,ATM,Student,5,5
431338.5515,1134.0,37420.0,5.0,7860673.1312,-160832.0,Debit,Boston,Online,Student,5,5
123382.315,3428.0,19440.0,5.0,112026416.47199999,-156100.0,Debit,Louisville,ATM,Retired,7,7
214508.5015,3862.0,14220.0,5.0,161971946.90659997,-114968.0,Debit,Jacksonville,Online,Doctor,7,7
1779081.226,3676.0,44380.0,5.0,105693537.02139997,-217251.99999999997,Debit,San Francisco,ATM,Retired,6,6
1177598.5050000001,3800.0,10740.0,5.0,108706076.87139998,-226715.99999999997,Credit,Fort Worth,Branch,Retired,3,3
50024.679500000006,1258.0,5520.0,13.0,5206662.7152,-218707.99999999997,Debit,Baltimore,Branch,Student,4,4
327068.2425,3738.0,57720.0,5.0,33984674.873399995,-244187.99999999997,Debit,San Francisco,Branch,Engineer,3,3
660602.7494999999,1382.0,35680.0,5.0,28539044.196399994,-150640.0,Debit,San Antonio,Branch,Student,5,5
1674619.0320000001,1382.0,83530.0,5.0,7483250.237399999,-204511.99999999997,Debit,Washington,Online,Student,0,0
562127.3674999999,2312.0,16250.0,5.0,18103754.9234,-228899.99999999997,Debit,Memphis,Branch,Engineer,2,2
54572.35400000001,1134.0,70480.0,5.0,15933684.859599998,-157556.0,Debit,Fresno,ATM,Student,0,0
401078.28700000007,1320.0,21470.0,5.0,2795440.6959999995,-223439.99999999997,Debit,El Paso,ATM,Student,5,5
38473.2025,4482.000000000001,49600.0,5.0,106304375.96579999,-124796.0,Debit,Chicago,ATM,Retired,7,7
335837.38700000005,1754.0,20600.0,5.0,22224165.6012,-209607.99999999997,Debit,Phoenix,Online,Student,5,5
171737.335,2560.0,38870.0,5.0,128817049.073,-161196.0,Credit,Louisville,Branch,Engineer,7,7
134243.006,1754.0,9000.0,5.0,2441671.8187999995,-140812.0,Debit,Baltimore,Branch,Student,5,5
281130.9735,3304.0,,5.0,105474700.17599998,-236907.99999999997,Debit,Albuquerque,ATM,Engineer,2,2
722984.563,1320.0,25530.0,5.0,12521109.470999999,-163744.0,Credit,Nashville,Online,Student,5,5
285026.239,4420.000000000001,31040.0,5.0,84456098.06699999,-116424.0,Credit,Columbus,Branch,Retired,7,7
745991.5745,1630.0,8710.0,5.0,24673025.7726,-120428.0,Credit,Jacksonville,Online,Student,5,5
192614.423,3924.0,14220.0,5.0,151321539.9732,-125524.0,Debit,Seattle,Branch,Doctor,7,7
263324.0455,3986.0000000000005,18280.0,5.0,206013048.00259998,-210699.99999999997,Debit,Fresno,Branch,Doctor,1,1
1669975.415,3180.0,66420.0,5.0,54880097.5752,-158648.0,Debit,San Jose,ATM,Retired,6,6
880637.279,3242.0,52210.0,5.0,83606636.21299998,-173572.0,Debit,Detroit,Branch,Engineer,0,0
628135.8075,1258.0,50760.0,5.0,5089136.469199999,-148456.0,Credit,Memphis,Branch,Student,5,5
1452857.5375,3304.0,11030.0,5.0,69963326.72639999,-239819.99999999997,Debit,Raleigh,Online,Engineer,2,2
10822.574,,13640.0,5.0,188982899.88759997,-221619.99999999997,Debit,Boston,Online,Doctor,1,1
90627.5455,4544.000000000001,46410.0,5.0,99076363.06939998,-167748.0,Credit,Memphis,Online,Retired,3,3
459392.13850000006,2622.0,71930.0,5.0,116940947.53099997,-134988.0,Credit,,Online,Doctor,0,0
14353.258000000002,3428.0,8420.0,5.0,,-179032.0,Debit,San Antonio,ATM,Engineer,2,2
328066.0445,1630.0,84690.0,5.0,18823194.069799997,-201963.99999999997,Debit,Nashville,Branch,Student,0,0
503564.0655,2312.0,79470.0,21.0,191032468.35739997,-186312.0,Credit,San Diego,Online,Doctor,4,4
1264810.2375,1382.0,59170.0,5.0,18470912.866599996,-234723.99999999997,Debit,Boston,ATM,Student,5,5
60501.60050000001,1568.0,82080.0,5.0,13016207.378199998,-117152.0,Debit,Kansas City,Online,Student,0,0
214259.051,2994.0,40610.0,5.0,85046258.34279999,-188495.99999999997,Credit,,Online,Engineer,2,2
479731.9485,3862.0,25530.0,5.0,22932298.425199997,-133168.0,Debit,Kansas City,ATM,Retired,7,7
1063330.9875,3056.0,31330.0,5.0,220432030.71279997,-206695.99999999997,Debit,Raleigh,ATM,Doctor,1,1
1148739.001,2002.0,64390.0,5.0,38487864.0714,-242367.99999999997,,Charlotte,Branch,Engineer,0,0
54457.223,3428.0,28430.0,5.0,2584190.9879999994,-195775.99999999997,Debit,Sacramento,Branch,Doctor,3,3
32236.940000000002,3056.0,27270.0,5.0,176245881.40179998,-125524.0,Debit,San Diego,ATM,Doctor,1,1
1720805.7515,2064.0,48730.0,5.0,165827254.07759997,-133168.0,Debit,Dallas,Online,Doctor,6,6
305097.41000000003,3056.0,11030.0,5.0,5501370.9346,-222347.99999999997,Debit,Las Vegas,ATM,Engineer,2,2
108050.7035,4668.000000000001,56560.0,5.0,95152920.42919998,-147728.0,Credit,Houston,Online,Retired,3,3
391426.47150000004,3242.0,62360.0,5.0,72008134.63939999,-238727.99999999997,Debit,Philadelphia,Online,Retired,3,3
97842.42150000001,1816.0,22050.0,5.0,19854598.453999996,-135352.0,Debit,Detroit,Branch,Doctor,5,5
194341.388,2002.0,21760.0,5.0,41273384.868999995,-160468.0,Credit,Chicago,Online,Engineer,7,7
575501.752,1692.0,35390.0,5.0,20351481.569999997,-143360.0,Debit,Denver,ATM,Student,5,5
148787.88900000002,4172.000000000001,21180.0,5.0,67486647.05119999,-234359.99999999997,Debit,Phoenix,Online,Retired,3,3
35211.1575,1320.0,22630.0,5.0,19241527.9986,-151004.0,Debit,Nashville,Branch,Student,5,5
1405615.4505,1630.0,33650.0,5.0,6568777.0296,-194319.99999999997,Credit,San Jose,ATM,Student,5,5
124936.58350000001,2126.0,43510.0,5.0,126231322.89359997,-155008.0,Debit,Nashville,ATM,Engineer,7,7
128697.52949999999,1506.0,16250.0,5.0,14871188.088799998,-189223.99999999997,Credit,Los Angeles,ATM,Student,5,5
263803.75800000003,3428.0,13640.0,5.0,212342059.50079998,-125524.0,Debit,Seattle,Branch,Doctor,1,1
764393.346,1382.0,16250.0,5.0,27725881.588,-181216.0,Debit,Columbus,ATM,Student,5,5
900823.581,1258.0,43220.0,5.0,128543465.82439998,-132440.0,Debit,New York,ATM,Student,5,5
72110.643,3552.0,52790.0,5.0,3859722.6755999997,-207059.99999999997,Debit,Indianapolis,ATM,Doctor,3,3
307476.78400000004,1940.0,4360.0,5.0,82223396.92779998,-165928.0,Debit,Washington,ATM,Engineer,2,2
605186.3615,1444.0,26980.0,5.0,13829518.753999999,-192863.99999999997,Credit,New York,Branch,Student,5,5
833107.3645,1320.0,42930.0,21.0,79374054.91559999,-244187.99999999997,Debit,Atlanta,ATM,Student,4,4
318356.6635,1630.0,24370.0,5.0,8734532.8388,-219071.99999999997,Debit,Jacksonville,ATM,Student,5,5
405568.39600000007,2932.0,56270.0,5.0,70818441.74159999,-152460.0,Debit,San Francisco,Branch,Engineer,0,0
463306.5925,1630.0,45830.0,5.0,23714219.879599996,-171388.0,Debit,Portland,Online,Student,5,5
44594.333999999995,4234.000000000001,37420.0,5.0,204968700.85459998,-208515.99999999997,Debit,Indianapolis,Branch,Doctor,1,1
136008.348,4606.000000000001,51050.0,5.0,26698642.691,-122976.0,Credit,Omaha,Branch,Retired,7,7
2194531.4395000003,4110.000000000001,32200.0,5.0,114220140.5524,,Debit,Atlanta,Online,Retired,6,6
603516.9619999999,4978.000000000001,66420.0,5.0,105198290.34679998,-217251.99999999997,Debit,Memphis,ATM,Retired,3,3
348866.37850000005,4854.000000000001,35390.0,5.0,111958429.77019997,-191771.99999999997,Credit,Austin,Online,Retired,3,3
1639926.224,3490.0,34230.0,5.0,44470396.294999994,-132804.0,Debit,Fort Worth,Branch,Retired,6,6
501184.69149999996,3986.0000000000005,15090.0,5.0,113369786.09399998,-241639.99999999997,Debit,Oklahoma City,ATM,Retired,3,3
423452.07800000004,4420.000000000001,62940.0,5.0,82554106.85799998,-143360.0,Credit,Raleigh,Online,Retired,3,3
